SID,LLX,LLY,RS_PM25,GS_PM25,AOD,NDVI,TMP,SPFH,WIND,HGT,U,V
540030003,-77.9638,39.4481,9.491534,11.33448284,0.083238095,0.44191667,3.117975,0.003483634,1.658896,147,1528791.82451882,363856.132454295
240051007,-76.6335,39.4605,10.258554,8.414285762,0.08628125,0.41108334,3.5674765,0.003823986,2.0234618,155.25,1639759.48682137,387396.493525428
390170020,-84.395,39.4724,9.012493,10.77333339,0.08881395,0.37383333,2.5580335,0.003920187,1.6350801,201.25,986808.53398443,281396.080244471
390170022,-84.3971,39.4787,9.012493,10.96666679,0.08881395,0.37383333,2.5580335,0.003920187,1.6350801,201.25,986544.864237001,282075.060192146
390170019,-84.4096,39.4798,9.012493,9.633333333,0.08881395,0.37383333,2.5580335,0.003920187,1.6350801,201.25,985472.322821399,282067.727505846
540490006,-80.1347,39.4815,7.289176,7.813793051,0.111999996,0.42508334,3.3197489,0.00394181,1.8319273,333.5,1345990.7036697,334703.518577672
181670018,-87.4013,39.486,9.213152,12.55999994,0.09771428,0.31898335,2.111556,0.003878726,2.3211544,156,731856.614301136,255725.24243796
390170015,-84.3637,39.4907,9.012493,9.793333403,0.08881395,0.37383333,2.5580335,0.003920187,1.6350801,201.25,989206.280600521,283757.049237419
320310031,-119.795,39.5219,4.892075,5.999999899,0.112272725,0.19943333,3.7749813,0.003257175,1.8959757,1370.75,-2005896.26072729,479060.955442957
320310016,-119.808,39.5251,4.892075,7.119999862,0.112272725,0.19943333,3.7749813,0.003257175,1.8959757,1370.75,-2006880.22671903,479682.846939839
